Random-Continuous.parameter, Random-Continuous.points, Random-Discrete.parameter, Random-Discrete.points
3, 21.30, 9, 11.40
3, 24.60, 9, 9.30
3, 23.90, 9, 9.20
3, 23.70, 9, 11.10
3, 23.15, 9, 10.70
3, 21.60, 9, 10.80
3, 24.45, 9, 9.60
3, 22.00, 9, 11.50
3, 23.00, 9, 11.00
3, 19.00, 9, 13.00
3, 23.45, 9, 10.10
3, 25.15, 9, 9.70
3, 21.85, 9, 11.80
3, 22.70, 9, 11.60
3, 21.15, 9, 11.70
3, 20.15, 9, 12.20
3, 23.45, 9, 10.10
4, 19.20, 9, 12.60
4, 25.00, 9, 8.50
4, 21.80, 9, 11.90
4, 23.40, 9, 10.20
4, 21.40, 9, 12.70
4, 23.60, 9, 9.80
4, 23.80, 9, 10.90
4, 23.00, 9, 11.00
4, 22.60, 9, 10.30
4, 24.80, 9, 10.40
4, 20.00, 9, 12.50
4, 24.20, 9, 11.60
4, 22.60, 9, 11.80
4, 24.00, 9, 10.50
4, 20.20, 9, 12.10
4, 22.00, 9, 13.00
4, 24.40, 9, 9.70
4, 22.60, 9, 10.30
4, 24.80, 9, 10.40
4, 22.40, 9, 12.20
4, 22.20, 9, 11.10
4, 21.00, 9, 12.00
4, 19.60, 9, 11.80
4, 23.00, 9, 11.00
4, 22.20, 9, 12.60
4, 23.60, 9, 9.80
4, 24.20, 9, 10.10
4, 24.20, 9, 10.10
4, 23.80, 9, 10.90
4, 22.40, 9, 12.20
4, 25.00, 9, 10.00
4, 22.60, 9, 11.80
4, 25.00, 9, 10.00
4, 24.40, 9, 11.20
4, 22.40, 9, 12.20
4, 22.60, 9, 10.30
4, 23.60, 9, 9.80
4, 24.20, 9, 10.10
4, 22.20, 9, 11.10
4, 23.60, 9, 11.30
4, 23.20, 9, 10.60
4, 24.80, 9, 10.40
4, 23.60, 9, 9.80
4, 24.60, 9, 10.80
4, 24.00, 9, 10.50
4, 22.20, 9, 12.60
4, 22.40, 9, 10.70
4, 23.40, 9, 11.70
4, 23.20, 9, 10.60
4, 22.00, 9, 13.00
4, 23.00, 9, 11.00
4, 21.20, 9, 11.60
4, 21.60, 9, 12.30
4, 21.00, 9, 12.00
4, 25.40, 9, 9.20
4, 21.00, 9, 10.50
4, 23.40, 9, 10.20
4, 24.00, 9, 9.00
4, 25.40, 9, 9.20
4, 20.40, 9, 13.20
4, 23.40, 9, 10.20
4, 22.20, 9, 11.10
4, 21.60, 9, 12.30
4, 24.20, 9, 10.10
4, 23.60, 9, 9.80
4, 23.00, 9, 11.00
4, 25.40, 9, 9.20
4, 23.20, 9, 10.60
4, 23.40, 9, 11.70
4, 22.60, 9, 11.80
4, 23.00, 9, 11.00
4, 24.20, 9, 8.60
4, 23.60, 9, 9.80
4, 22.00, 9, 11.50
4, 22.80, 9, 11.40
4, 23.40, 9, 10.20
4, 20.40, 9, 13.20
4, 23.00, 9, 11.00
4, 23.00, 9, 12.50
4, 21.80, 9, 11.90
4, 21.60, 9, 12.30
4, 22.80, 9, 11.40
4, 24.20, 9, 10.10
4, 25.20, 9, 9.60
4, 22.80, 9, 11.40
4, 20.00, 9, 14.00
4, 23.80, 9, 10.90
4, 23.60, 9, 11.30
4, 25.00, 9, 10.00
4, 22.00, 9, 11.50
4, 25.20, 9, 9.60
4, 20.80, 9, 12.40
4, 23.60, 9, 11.30
4, 23.60, 9, 9.80
4, 24.00, 9, 10.50
4, 21.80, 9, 11.90
4, 22.00, 9, 11.50
4, 19.60, 9, 13.30
4, 20.60, 9, 12.80
4, 24.20, 9, 10.10
5, 22.25, 9, 12.50
5, 24.25, 9, 10.00
5, 23.25, 9, 12.00
5, 22.00, 9, 13.00
5, 21.75, 9, 13.50
5, 23.50, 9, 10.00
5, 22.75, 9, 11.50
5, 23.25, 9, 10.50
5, 23.50, 9, 11.50
5, 20.50, 9, 13.00
5, 21.75, 9, 12.00
5, 22.00, 9, 11.50
5, 24.75, 9, 10.50
5, 22.25, 9, 11.00
5, 24.00, 9, 10.50
5, 23.50, 9, 10.00
5, 24.25, 9, 11.50
5, 24.00, 9, 9.00
5, 22.25, 9, 11.00
5, 23.75, 9, 11.00
5, 21.00, 9, 13.50
5, 24.00, 9, 10.50
5, 24.25, 9, 8.50
5, 23.50, 9, 10.00
5, 22.50, 9, 12.00
5, 22.00, 9, 11.50
5, 25.50, 9, 9.00
5, 21.75, 9, 10.50
5, 21.50, 9, 12.50
5, 26.25, 9, 7.50
5, 25.00, 9, 10.00
5, 23.50, 9, 10.00
5, 22.25, 9, 11.00
5, 23.50, 9, 11.50
5, 23.50, 9, 10.00
5, 22.00, 9, 11.50
5, 22.25, 9, 12.50
5, 18.75, 9, 15.00
5, 24.75, 9, 9.00
5, 22.50, 9, 12.00
5, 24.50, 9, 9.50
5, 24.25, 9, 10.00
5, 23.75, 9, 11.00
5, 25.75, 9, 8.50
5, 22.75, 9, 11.50
5, 23.50, 9, 10.00
5, 24.75, 9, 9.00
5, 23.00, 9, 11.00
5, 23.50, 9, 11.50
5, 24.25, 9, 10.00
5, 23.00, 9, 11.00
5, 23.00, 9, 11.00
5, 23.50, 9, 11.50
5, 18.50, 9, 14.00
5, 22.75, 9, 11.50
5, 24.00, 9, 9.00
5, 23.75, 9, 11.00
5, 23.25, 9, 12.00
5, 21.25, 9, 11.50
5, 21.00, 9, 13.50
5, 26.00, 9, 8.00
5, 23.25, 9, 10.50
5, 21.75, 9, 12.00
5, 22.75, 9, 11.50
5, 22.50, 9, 12.00
5, 24.25, 9, 10.00
5, 22.75, 9, 11.50
5, 25.00, 9, 8.50
5, 21.00, 9, 13.50
5, 24.75, 9, 9.00
5, 22.75, 9, 10.00
5, 24.00, 9, 10.50
5, 23.00, 9, 11.00
5, 22.25, 9, 11.00
5, 24.50, 9, 11.00
5, 23.25, 9, 10.50
5, 25.00, 9, 8.50
5, 24.50, 9, 9.50
5, 22.75, 9, 10.00
5, 23.50, 9, 11.50
5, 21.50, 9, 14.00
5, 22.75, 9, 10.00
5, 21.25, 9, 13.00
5, 21.50, 9, 12.50
5, 21.75, 9, 12.00
5, 25.00, 9, 10.00
5, 23.50, 9, 10.00
5, 22.50, 9, 12.00
5, 25.25, 9, 9.50
5, 21.25, 9, 11.50
5, 23.75, 9, 9.50
5, 20.75, 9, 14.00
5, 22.50, 9, 12.00
5, 20.50, 9, 11.50
5, 21.50, 9, 12.50
5, 24.00, 9, 10.50
5, 18.75, 9, 15.00
5, 21.25, 9, 13.00
5, 24.00, 9, 10.50
5, 25.25, 9, 9.50
6, 19.10, 9, 14.30
6, 18.10, 9, 14.80
6, 23.00, 9, 11.00
6, 24.30, 9, 9.90
6, 22.30, 9, 10.90
6, 23.30, 9, 10.40
6, 23.40, 9, 11.70
6, 19.40, 9, 13.70
6, 22.30, 9, 10.90
6, 22.40, 9, 12.20
6, 25.00, 9, 10.00
6, 23.00, 9, 11.00
6, 21.70, 9, 12.10
6, 23.90, 9, 9.20
6, 24.90, 9, 8.70
6, 23.10, 9, 12.30
6, 24.40, 9, 11.20
6, 20.80, 9, 13.90
6, 23.30, 9, 10.40
6, 20.40, 9, 13.20
6, 24.30, 9, 9.90
6, 22.70, 9, 11.60
6, 22.30, 9, 10.90
6, 23.00, 9, 11.00
6, 23.90, 9, 9.20
6, 24.00, 9, 10.50
6, 24.90, 9, 8.70
6, 22.90, 9, 9.70
6, 24.00, 9, 10.50
6, 23.90, 9, 9.20
6, 22.10, 9, 12.80
6, 21.00, 9, 12.00
6, 22.80, 9, 12.90
6, 23.40, 9, 11.70
6, 24.90, 9, 8.70
6, 21.50, 9, 14.00
6, 22.40, 9, 12.20
6, 24.20, 9, 8.60
6, 23.30, 9, 10.40
6, 22.10, 9, 12.80
6, 23.70, 9, 11.10
6, 23.20, 9, 9.10
6, 25.30, 9, 9.40
6, 22.00, 9, 11.50
6, 25.00, 9, 10.00
6, 21.10, 9, 13.30
6, 21.30, 9, 11.40
6, 19.80, 9, 14.40
6, 22.00, 9, 11.50
6, 25.60, 9, 8.80
6, 23.70, 9, 11.10
6, 22.40, 9, 12.20
6, 23.00, 9, 11.00
6, 25.90, 9, 8.20
6, 22.60, 9, 10.30
6, 25.00, 9, 10.00
6, 22.80, 9, 12.90
6, 23.30, 9, 10.40
6, 24.60, 9, 9.30
6, 22.90, 9, 9.70
6, 24.90, 9, 8.70
6, 24.00, 9, 10.50
6, 21.70, 9, 12.10
6, 23.00, 9, 11.00
6, 20.00, 9, 12.50
6, 16.80, 9, 15.90
6, 24.90, 9, 8.70
6, 21.00, 9, 12.00
6, 21.70, 9, 12.10
6, 25.30, 9, 9.40
6, 23.00, 9, 11.00
6, 21.70, 9, 12.10
6, 22.70, 9, 11.60
6, 25.00, 9, 10.00
6, 25.30, 9, 9.40
6, 22.80, 9, 12.90
6, 22.30, 9, 10.90
6, 19.50, 9, 15.00
6, 23.70, 9, 11.10
6, 23.70, 9, 11.10
6, 23.60, 9, 9.80
6, 23.10, 9, 12.30
6, 22.50, 9, 9.00
6, 19.30, 9, 12.40
6, 24.00, 9, 10.50
6, 20.10, 9, 13.80
6, 23.30, 9, 10.40
6, 23.00, 9, 11.00
6, 25.00, 9, 10.00
6, 21.50, 9, 9.50
6, 23.90, 9, 9.20
6, 24.90, 9, 8.70
6, 20.40, 9, 13.20
6, 24.60, 9, 9.30
6, 21.70, 9, 12.10
6, 22.30, 9, 10.90
6, 24.60, 9, 9.30
6, 21.70, 9, 12.10
6, 24.00, 9, 10.50
6, 24.30, 9, 9.90
7, 22.35, 9, 10.80
7, 21.70, 9, 10.60
7, 24.40, 9, 8.20
7, 25.00, 9, 10.00
7, 23.70, 9, 9.60
7, 24.35, 9, 9.80
7, 23.70, 9, 9.60
7, 21.25, 9, 14.50
7, 22.95, 9, 12.60
7, 20.70, 9, 11.10
7, 24.35, 9, 9.80
7, 24.00, 9, 10.50
7, 22.30, 9, 12.40
7, 25.35, 9, 9.30
7, 23.65, 9, 11.20
7, 21.30, 9, 12.90
7, 22.00, 9, 11.50
7, 23.70, 9, 9.60
7, 19.95, 9, 14.10
7, 22.35, 9, 10.80
7, 23.00, 9, 11.00
7, 24.05, 9, 8.90
7, 25.35, 9, 9.30
7, 21.95, 9, 13.10
7, 22.35, 9, 10.80
7, 23.30, 9, 11.90
7, 24.40, 9, 8.20
7, 20.60, 9, 14.30
7, 22.35, 9, 10.80
7, 22.40, 9, 9.20
7, 21.30, 9, 12.90
7, 25.70, 9, 8.60
7, 22.35, 9, 10.80
7, 23.30, 9, 11.90
7, 22.65, 9, 11.70
7, 25.05, 9, 8.40
7, 21.65, 9, 12.20
7, 20.95, 9, 13.60
7, 23.60, 9, 12.80
7, 25.35, 9, 9.30
7, 26.40, 9, 7.20
7, 20.35, 9, 11.80
7, 21.30, 9, 12.90
7, 24.30, 9, 11.40
7, 23.30, 9, 11.90
7, 24.70, 9, 9.10
7, 24.35, 9, 9.80
7, 21.65, 9, 12.20
7, 23.00, 9, 11.00
7, 21.35, 9, 11.30
7, 21.95, 9, 13.10
7, 22.70, 9, 10.10
7, 22.30, 9, 12.40
7, 22.35, 9, 10.80
7, 25.10, 9, 6.80
7, 21.00, 9, 12.00
7, 21.25, 9, 14.50
7, 22.35, 9, 10.80
7, 23.70, 9, 9.60
7, 23.00, 9, 11.00
7, 23.00, 9, 11.00
7, 23.70, 9, 9.60
7, 23.05, 9, 9.40
7, 20.95, 9, 13.60
7, 23.35, 9, 10.30
7, 24.65, 9, 10.70
7, 26.75, 9, 6.50
7, 20.60, 9, 14.30
7, 24.00, 9, 10.50
7, 24.00, 9, 10.50
7, 26.05, 9, 7.90
7, 22.60, 9, 13.30
7, 21.65, 9, 12.20
7, 23.00, 9, 11.00
7, 22.65, 9, 11.70
7, 23.00, 9, 11.00
7, 21.60, 9, 13.80
7, 24.35, 9, 9.80
7, 22.65, 9, 11.70
7, 24.00, 9, 10.50
7, 21.35, 9, 11.30
7, 22.60, 9, 13.30
7, 18.60, 9, 15.30
7, 25.70, 9, 8.60
7, 24.00, 9, 10.50
7, 23.00, 9, 11.00
7, 23.00, 9, 11.00
7, 22.60, 9, 13.30
7, 23.35, 9, 10.30
7, 20.30, 9, 13.40
7, 24.65, 9, 10.70
7, 24.40, 9, 8.20
7, 24.70, 9, 9.10
7, 23.00, 9, 11.00
7, 21.65, 9, 12.20
7, 23.35, 9, 10.30
7, 20.90, 9, 15.20
7, 22.30, 9, 12.40
7, 23.00, 9, 11.00
7, 25.00, 9, 10.00
8, 22.80, 9, 9.90
8, 24.00, 9, 10.50
8, 24.80, 9, 8.90
8, 23.60, 9, 11.30
8, 22.20, 9, 12.60
8, 24.60, 9, 10.80
8, 24.80, 9, 8.90
8, 24.80, 9, 8.90
8, 23.80, 9, 12.40
8, 24.00, 9, 10.50
8, 22.80, 9, 12.90
8, 24.00, 9, 10.50
8, 23.80, 9, 12.40
8, 24.60, 9, 10.80
8, 20.60, 9, 12.80
8, 23.20, 9, 12.10
8, 21.80, 9, 10.40
8, 23.20, 9, 9.10
8, 24.40, 9, 9.70
8, 21.40, 9, 11.20
8, 22.20, 9, 9.60
8, 23.60, 9, 8.30
8, 18.80, 9, 14.90
8, 23.00, 9, 11.00
8, 24.20, 9, 8.60
8, 25.80, 9, 8.40
8, 22.60, 9, 11.80
8, 24.40, 9, 9.70
8, 21.60, 9, 12.30
8, 23.40, 9, 10.20
8, 24.20, 9, 11.60
8, 24.20, 9, 8.60
8, 22.80, 9, 12.90
8, 24.00, 9, 10.50
8, 22.40, 9, 10.70
8, 24.20, 9, 8.60
8, 24.20, 9, 8.60
8, 22.60, 9, 11.80
8, 22.20, 9, 12.60
8, 23.00, 9, 11.00
8, 24.20, 9, 8.60
8, 21.20, 9, 13.10
8, 25.40, 9, 9.20
8, 20.60, 9, 12.80
8, 24.20, 9, 11.60
8, 20.20, 9, 13.60
8, 22.20, 9, 12.60
8, 24.60, 9, 10.80
8, 20.20, 9, 13.60
8, 22.20, 9, 12.60
8, 22.80, 9, 9.90
8, 22.40, 9, 13.70
8, 24.20, 9, 8.60
8, 22.40, 9, 13.70
8, 23.80, 9, 9.40
8, 23.20, 9, 12.10
8, 21.20, 9, 10.10
8, 22.40, 9, 10.70
8, 23.20, 9, 12.10
8, 22.00, 9, 11.50
8, 25.00, 9, 10.00
8, 18.00, 9, 16.50
8, 20.20, 9, 13.60
8, 21.80, 9, 13.40
8, 21.40, 9, 11.20
8, 24.00, 9, 10.50
8, 23.60, 9, 8.30
8, 23.80, 9, 9.40
8, 22.00, 9, 11.50
8, 24.00, 9, 10.50
8, 22.80, 9, 9.90
8, 22.00, 9, 11.50
8, 23.20, 9, 12.10
8, 23.80, 9, 9.40
8, 23.20, 9, 12.10
8, 22.00, 9, 11.50
8, 23.40, 9, 10.20
8, 27.00, 9, 6.00
8, 26.00, 9, 6.50
8, 25.80, 9, 8.40
8, 23.00, 9, 11.00
8, 24.20, 9, 8.60
8, 23.60, 9, 11.30
8, 23.00, 9, 11.00
8, 24.80, 9, 8.90
8, 24.40, 9, 9.70
8, 24.40, 9, 9.70
8, 21.20, 9, 13.10
8, 24.40, 9, 9.70
8, 22.40, 9, 10.70
8, 23.40, 9, 10.20
8, 23.60, 9, 8.30
8, 22.60, 9, 11.80
8, 25.20, 9, 8.10
8, 22.40, 9, 10.70
8, 24.40, 9, 9.70
8, 23.20, 9, 12.10
8, 20.20, 9, 13.60
8, 21.20, 9, 13.10
8, 23.80, 9, 12.40
9, 23.00, 9, 11.00
9, 24.10, 9, 11.80
9, 21.90, 9, 10.20
9, 20.65, 9, 14.20
9, 24.90, 9, 8.70
9, 25.45, 9, 9.10
9, 23.90, 9, 9.20
9, 20.65, 9, 14.20
9, 22.90, 9, 9.70
9, 23.25, 9, 7.50
9, 22.55, 9, 11.90
9, 22.45, 9, 10.60
9, 21.55, 9, 12.40
9, 25.35, 9, 7.80
9, 24.00, 9, 10.50
9, 25.45, 9, 9.10
9, 23.45, 9, 10.10
9, 23.90, 9, 9.20
9, 21.55, 9, 12.40
9, 20.10, 9, 13.80
9, 23.45, 9, 10.10
9, 22.90, 9, 9.70
9, 21.55, 9, 12.40
9, 20.00, 9, 12.50
9, 25.90, 9, 8.20
9, 24.25, 9, 7.00
9, 25.70, 9, 5.60
9, 23.45, 9, 10.10
9, 23.00, 9, 11.00
9, 24.45, 9, 9.60
9, 23.45, 9, 10.10
9, 22.55, 9, 11.90
9, 20.55, 9, 12.90
9, 22.80, 9, 8.40
9, 23.00, 9, 11.00
9, 25.00, 9, 10.00
9, 24.80, 9, 7.40
9, 23.10, 9, 12.30
9, 22.55, 9, 11.90
9, 23.55, 9, 11.40
9, 25.45, 9, 9.10
9, 21.20, 9, 14.60
9, 23.45, 9, 10.10
9, 22.90, 9, 9.70
9, 24.45, 9, 9.60
9, 24.35, 9, 8.30
9, 24.55, 9, 10.90
9, 26.35, 9, 7.30
9, 25.80, 9, 6.90
9, 22.10, 9, 12.80
9, 23.10, 9, 12.30
9, 23.90, 9, 9.20
9, 24.45, 9, 9.60
9, 23.45, 9, 10.10
9, 23.10, 9, 12.30
9, 23.45, 9, 10.10
9, 21.65, 9, 13.70
9, 22.00, 9, 11.50
9, 22.55, 9, 11.90
9, 24.90, 9, 8.70
9, 23.45, 9, 10.10
9, 23.00, 9, 11.00
9, 20.75, 9, 15.50
9, 18.75, 9, 16.50
9, 25.35, 9, 7.80
9, 21.65, 9, 13.70
9, 25.45, 9, 9.10
9, 25.90, 9, 8.20
9, 20.45, 9, 11.60
9, 24.00, 9, 10.50
9, 21.00, 9, 12.00
9, 23.45, 9, 10.10
9, 24.90, 9, 8.70
9, 23.65, 9, 12.70
9, 22.45, 9, 10.60
9, 23.55, 9, 11.40
9, 23.00, 9, 11.00
9, 26.15, 9, 4.70
9, 23.45, 9, 10.10
9, 22.90, 9, 9.70
9, 23.10, 9, 12.30
9, 24.00, 9, 10.50
9, 22.55, 9, 11.90
9, 23.55, 9, 11.40
9, 21.55, 9, 12.40
9, 21.45, 9, 11.10
9, 24.80, 9, 7.40
9, 22.55, 9, 11.90
9, 19.20, 9, 15.60
9, 22.55, 9, 11.90
9, 21.55, 9, 12.40
9, 23.00, 9, 11.00
9, 24.55, 9, 10.90
9, 22.65, 9, 13.20
9, 20.65, 9, 14.20
9, 21.55, 9, 12.40
9, 25.00, 9, 10.00
9, 21.20, 9, 14.60
9, 22.10, 9, 12.80
9, 25.45, 9, 9.10
10, 24.00, 9, 9.00
10, 23.50, 9, 10.00
10, 22.50, 9, 9.00
10, 23.50, 9, 10.00
10, 22.50, 9, 12.00
10, 21.00, 9, 15.00
10, 24.00, 9, 9.00
10, 22.50, 9, 12.00
10, 23.50, 9, 11.50
10, 23.00, 9, 11.00
10, 25.00, 9, 8.50
10, 23.50, 9, 11.50
10, 25.00, 9, 10.00
10, 22.50, 9, 10.50
10, 22.50, 9, 10.50
10, 21.00, 9, 12.00
10, 22.50, 9, 12.00
10, 25.50, 9, 9.00
10, 23.00, 9, 11.00
10, 23.50, 9, 10.00
10, 22.50, 9, 12.00
10, 24.00, 9, 10.50
10, 23.00, 9, 12.50
10, 21.50, 9, 14.00
10, 24.00, 9, 9.00
10, 23.00, 9, 11.00
10, 24.00, 9, 9.00
10, 23.50, 9, 11.50
10, 20.50, 9, 13.00
10, 25.00, 9, 7.00
10, 26.00, 9, 6.50
10, 22.00, 9, 11.50
10, 24.50, 9, 8.00
10, 23.50, 9, 11.50
10, 25.00, 9, 7.00
10, 24.00, 9, 10.50
10, 22.50, 9, 13.50
10, 24.00, 9, 10.50
10, 23.00, 9, 11.00
10, 23.00, 9, 12.50
10, 25.00, 9, 8.50
10, 23.00, 9, 11.00
10, 25.00, 9, 8.50
10, 23.50, 9, 10.00
10, 23.00, 9, 9.50
10, 25.00, 9, 10.00
10, 20.50, 9, 13.00
10, 21.00, 9, 15.00
10, 22.00, 9, 13.00
10, 22.50, 9, 13.50
10, 19.50, 9, 15.00
10, 21.00, 9, 15.00
10, 25.50, 9, 9.00
10, 22.50, 9, 13.50
10, 21.00, 9, 10.50
10, 22.50, 9, 13.50
10, 24.50, 9, 8.00
10, 22.00, 9, 13.00
10, 21.00, 9, 10.50
10, 23.00, 9, 11.00
10, 20.50, 9, 16.00
10, 22.00, 9, 10.00
10, 25.50, 9, 9.00
10, 21.50, 9, 11.00
10, 22.50, 9, 12.00
10, 23.50, 9, 11.50
10, 23.00, 9, 12.50
10, 23.50, 9, 11.50
10, 21.50, 9, 14.00
10, 25.00, 9, 8.50
10, 23.50, 9, 8.50
10, 23.00, 9, 11.00
10, 24.00, 9, 10.50
10, 23.00, 9, 12.50
10, 25.50, 9, 9.00
10, 19.50, 9, 12.00
10, 20.50, 9, 16.00
10, 23.00, 9, 12.50
10, 22.00, 9, 11.50
10, 24.00, 9, 10.50
10, 23.50, 9, 11.50
10, 21.00, 9, 12.00
10, 19.50, 9, 16.50
10, 20.50, 9, 13.00
10, 23.00, 9, 11.00
10, 25.00, 9, 8.50
10, 24.00, 9, 7.50
10, 23.00, 9, 12.50
10, 22.50, 9, 12.00
10, 25.50, 9, 7.50
10, 20.50, 9, 14.50
10, 23.50, 9, 10.00
10, 20.50, 9, 14.50
10, 23.50, 9, 10.00
10, 20.50, 9, 13.00
10, 25.00, 9, 8.50
10, 24.00, 9, 9.00
10, 25.00, 9, 8.50
10, 23.50, 9, 11.50
10, 24.50, 9, 11.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
0, 25.00, 10, 10.00
1, 24.95, 10, 10.10
1, 25.05, 10, 9.90
1, 24.90, 10, 10.20
1, 25.15, 10, 9.70
1, 25.15, 10, 9.70
1, 25.00, 10, 10.00
1, 24.95, 10, 10.10
1, 25.15, 10, 9.70
1, 25.10, 10, 9.80
1, 24.90, 10, 10.20
1, 25.10, 10, 9.80
1, 24.95, 10, 10.10
1, 25.05, 10, 9.90
1, 24.95, 10, 10.10
1, 25.00, 10, 10.00
1, 24.90, 10, 10.20
1, 25.00, 10, 10.00
1, 24.90, 10, 10.20
1, 25.05, 10, 9.90
1, 25.00, 10, 10.00
1, 24.90, 10, 10.20
1, 24.90, 10, 10.20
1, 25.20, 10, 9.60
1, 24.90, 10, 10.20
1, 25.15, 10, 9.70
1, 25.05, 10, 9.90
1, 24.80, 10, 10.40
1, 25.00, 10, 10.00
1, 24.80, 10, 10.40
1, 25.05, 10, 9.90
1, 25.00, 10, 10.00
1, 24.80, 10, 10.40
1, 24.70, 10, 10.60
1, 25.00, 10, 10.00
1, 24.95, 10, 10.10
1, 25.00, 10, 10.00
1, 24.85, 10, 10.30
1, 25.15, 10, 9.70
1, 24.85, 10, 10.30
1, 24.95, 10, 10.10
1, 24.80, 10, 10.40
1, 25.10, 10, 9.80
1, 25.05, 10, 9.90
1, 25.10, 10, 9.80
1, 25.05, 10, 9.90
1, 25.00, 10, 10.00
1, 25.05, 10, 9.90
1, 25.00, 10, 10.00
1, 25.00, 10, 10.00
1, 24.95, 10, 10.10
1, 25.10, 10, 9.80
1, 24.95, 10, 10.10
1, 24.95, 10, 10.10
1, 25.15, 10, 9.70
1, 24.95, 10, 10.10
1, 25.20, 10, 9.60
1, 24.85, 10, 10.30
1, 25.00, 10, 10.00
1, 24.90, 10, 10.20
1, 25.15, 10, 9.70
1, 24.90, 10, 10.20
1, 24.80, 10, 10.40
1, 24.90, 10, 10.20
1, 25.05, 10, 9.90
1, 25.05, 10, 9.90
1, 24.75, 10, 10.50
1, 25.05, 10, 9.90
1, 24.75, 10, 10.50
1, 24.90, 10, 10.20
1, 25.15, 10, 9.70
1, 25.05, 10, 9.90
1, 24.95, 10, 10.10
1, 24.85, 10, 10.30
1, 24.85, 10, 10.30
1, 25.25, 10, 9.50
1, 25.00, 10, 10.00
1, 24.90, 10, 10.20
1, 25.35, 10, 9.30
1, 24.90, 10, 10.20
1, 25.00, 10, 10.00
1, 25.10, 10, 9.80
1, 25.15, 10, 9.70
1, 24.95, 10, 10.10
1, 25.05, 10, 9.90
1, 25.20, 10, 9.60
1, 24.90, 10, 10.20
1, 25.00, 10, 10.00
1, 25.00, 10, 10.00
1, 25.20, 10, 9.60
1, 25.15, 10, 9.70
1, 25.05, 10, 9.90
1, 25.15, 10, 9.70
1, 24.90, 10, 10.20
1, 24.90, 10, 10.20
1, 25.00, 10, 10.00
1, 24.95, 10, 10.10
1, 25.00, 10, 10.00
1, 25.30, 10, 9.40
1, 25.05, 10, 9.90
1, 24.85, 10, 10.30
2, 25.00, 10, 10.00
2, 25.00, 10, 10.00
2, 25.30, 10, 9.40
2, 25.10, 10, 9.80
2, 25.40, 10, 9.20
2, 24.80, 10, 10.40
2, 24.90, 10, 10.20
2, 25.20, 10, 9.60
2, 25.40, 10, 9.20
2, 25.30, 10, 9.40
2, 24.80, 10, 10.40
2, 24.60, 10, 10.80
2, 25.30, 10, 9.40
