Random-Continuous.parameter, Random-Continuous.points, Random-Continuous_2.parameter, Random-Continuous_2.points
4, 15.20, 9, 14.60
4, 17.90, 9, 13.25
4, 17.90, 9, 13.25
4, 13.00, 9, 16.30
4, 10.90, 9, 16.45
4, 15.70, 9, 14.95
4, 13.60, 9, 15.10
4, 13.70, 9, 16.25
4, 10.50, 9, 17.25
4, 17.10, 9, 14.85
4, 15.70, 9, 14.95
4, 17.40, 9, 12.90
4, 13.10, 9, 17.45
4, 14.00, 9, 14.30
4, 15.00, 9, 15.00
4, 14.30, 9, 15.05
4, 14.00, 9, 17.00
4, 13.20, 9, 15.90
4, 16.40, 9, 14.90
4, 15.00, 9, 15.00
4, 13.20, 9, 15.90
4, 17.70, 9, 13.65
4, 16.10, 9, 14.15
4, 12.40, 9, 17.50
4, 12.40, 9, 17.50
4, 15.70, 9, 14.95
4, 15.60, 9, 13.80
4, 12.30, 9, 16.35
4, 15.50, 9, 15.35
4, 13.40, 9, 15.50
4, 14.80, 9, 15.40
4, 14.10, 9, 15.45
4, 14.10, 9, 15.45
4, 15.60, 9, 13.80
4, 12.00, 9, 15.60
4, 14.00, 9, 17.00
4, 15.40, 9, 14.20
4, 15.70, 9, 14.95
4, 16.70, 9, 12.95
4, 19.20, 9, 12.00
4, 16.60, 9, 14.50
4, 13.70, 9, 16.25
4, 19.80, 9, 10.80
4, 15.10, 9, 16.15
4, 12.80, 9, 16.70
4, 16.80, 9, 14.10
4, 17.40, 9, 12.90
4, 12.70, 9, 18.25
4, 14.30, 9, 15.05
4, 17.00, 9, 13.70
4, 16.20, 9, 15.30
4, 14.50, 9, 14.65
4, 12.10, 9, 16.75
4, 15.90, 9, 14.55
4, 8.20, 9, 17.80
4, 17.60, 9, 12.50
4, 13.20, 9, 15.90
4, 15.50, 9, 15.35
4, 11.60, 9, 16.40
4, 15.40, 9, 14.20
4, 12.80, 9, 16.70
4, 15.90, 9, 14.55
4, 17.00, 9, 13.70
5, 17.15, 9, 12.05
5, 13.70, 9, 14.90
5, 15.00, 9, 15.00
5, 17.70, 9, 13.65
5, 16.80, 9, 14.10
5, 15.00, 9, 15.00
5, 16.55, 9, 14.60
5, 12.85, 9, 17.95
5, 18.10, 9, 14.20
5, 13.70, 9, 14.90
5, 14.90, 9, 16.55
5, 15.25, 9, 14.50
5, 14.10, 9, 15.45
5, 15.90, 9, 14.55
5, 11.15, 9, 17.30
5, 15.25, 9, 14.50
5, 11.95, 9, 18.40
5, 9.85, 9, 17.20
5, 18.85, 9, 12.70
5, 13.85, 9, 15.95
5, 16.15, 9, 14.05
5, 14.75, 9, 15.50
5, 15.00, 9, 15.00
5, 15.25, 9, 14.50
5, 14.60, 9, 14.45
5, 14.25, 9, 16.50
5, 17.05, 9, 13.60
5, 14.75, 9, 15.50
5, 16.15, 9, 14.05
5, 16.80, 9, 14.10
5, 13.60, 9, 16.45
5, 14.60, 9, 14.45
5, 15.25, 9, 14.50
5, 13.95, 9, 14.40
5, 12.45, 9, 17.40
5, 17.70, 9, 13.65
5, 16.30, 9, 15.10
5, 22.40, 9, 8.30
5, 15.75, 9, 13.50
5, 17.15, 9, 12.05
5, 16.15, 9, 14.05
5, 16.55, 9, 14.60
5, 17.95, 9, 13.15
5, 17.45, 9, 14.15
5, 17.20, 9, 14.65
5, 14.50, 9, 16.00
5, 15.75, 9, 13.50
5, 16.65, 9, 13.05
5, 16.15, 9, 14.05
5, 14.50, 9, 16.00
5, 15.15, 9, 16.05
5, 12.20, 9, 17.90
5, 14.50, 9, 16.00
5, 15.25, 9, 14.50
5, 16.15, 9, 14.05
5, 16.15, 9, 14.05
5, 15.00, 9, 15.00
5, 13.70, 9, 14.90
5, 14.25, 9, 16.50
5, 14.10, 9, 15.45
5, 15.00, 9, 15.00
5, 14.75, 9, 15.50
5, 14.35, 9, 14.95
5, 16.30, 9, 15.10
5, 16.80, 9, 14.10
5, 17.30, 9, 13.10
5, 11.05, 9, 18.85
5, 15.00, 9, 15.00
5, 13.10, 9, 17.45
5, 20.55, 9, 13.35
5, 14.25, 9, 16.50
5, 14.75, 9, 15.50
5, 16.55, 9, 14.60
5, 12.70, 9, 16.90
5, 12.30, 9, 16.35
5, 11.15, 9, 17.30
5, 15.90, 9, 14.55
5, 15.50, 9, 14.00
5, 19.10, 9, 12.20
5, 19.00, 9, 13.75
5, 11.55, 9, 17.85
5, 19.75, 9, 12.25
5, 17.05, 9, 13.60
5, 11.65, 9, 16.30
5, 17.70, 9, 13.65
5, 13.30, 9, 14.35
5, 12.55, 9, 15.85
5, 13.05, 9, 14.85
5, 13.60, 9, 16.45
5, 12.30, 9, 16.35
5, 17.95, 9, 13.15
5, 15.00, 9, 15.00
5, 11.00, 9, 16.25
5, 16.15, 9, 14.05
5, 17.45, 9, 14.15
5, 16.15, 9, 14.05
5, 15.40, 9, 15.55
5, 15.75, 9, 13.50
5, 13.05, 9, 14.85
5, 14.25, 9, 16.50
6, 15.00, 9, 16.35
6, 17.70, 9, 13.65
6, 17.40, 9, 12.90
6, 15.90, 9, 13.20
6, 14.10, 9, 15.45
6, 18.30, 9, 12.45
6, 10.80, 9, 16.65
6, 21.30, 9, 10.50
6, 15.60, 9, 15.15
6, 17.10, 9, 14.85
6, 16.50, 9, 13.35
6, 13.50, 9, 16.65
6, 17.40, 9, 12.90
6, 16.80, 9, 12.75
6, 14.40, 9, 16.20
6, 16.20, 9, 13.95
6, 18.30, 9, 15.15
6, 18.60, 9, 10.50
6, 17.10, 9, 12.15
6, 16.20, 9, 12.60
6, 16.80, 9, 12.75
6, 15.60, 9, 15.15
6, 12.00, 9, 15.60
6, 17.10, 9, 13.50
6, 15.90, 9, 15.90
6, 17.70, 9, 13.65
6, 14.10, 9, 15.45
6, 13.80, 9, 13.35
6, 17.40, 9, 14.25
6, 15.90, 9, 14.55
6, 12.90, 9, 15.15
6, 13.50, 9, 16.65
6, 15.00, 9, 15.00
6, 17.10, 9, 13.50
6, 16.20, 9, 13.95
6, 15.00, 9, 16.35
6, 15.00, 9, 15.00
6, 10.50, 9, 18.60
6, 16.50, 9, 14.70
6, 16.50, 9, 13.35
6, 15.90, 9, 14.55
6, 17.40, 9, 14.25
6, 13.80, 9, 18.75
6, 18.60, 9, 13.20
6, 17.10, 9, 12.15
6, 15.00, 9, 13.65
6, 17.70, 9, 13.65
6, 12.00, 9, 16.95
6, 15.30, 9, 14.40
6, 15.00, 9, 15.00
6, 12.90, 9, 16.50
6, 15.30, 9, 14.40
6, 11.70, 9, 20.25
6, 13.80, 9, 14.70
6, 12.90, 9, 17.85
6, 14.10, 9, 14.10
6, 15.30, 9, 17.10
6, 13.20, 9, 14.55
6, 15.90, 9, 14.55
6, 12.30, 9, 17.70
6, 12.60, 9, 17.10
6, 15.00, 9, 15.00
6, 16.50, 9, 13.35
6, 12.90, 9, 16.50
6, 15.60, 9, 13.80
6, 15.00, 9, 15.00
6, 15.00, 9, 15.00
6, 16.50, 9, 12.00
6, 18.90, 9, 12.60
6, 15.00, 9, 15.00
6, 12.00, 9, 16.95
6, 11.40, 9, 18.15
6, 12.00, 9, 16.95
6, 12.00, 9, 16.95
6, 17.10, 9, 13.50
6, 15.30, 9, 15.75
6, 16.20, 9, 13.95
6, 15.60, 9, 15.15
6, 13.20, 9, 17.25
6, 11.10, 9, 18.75
6, 16.20, 9, 12.60
6, 15.90, 9, 14.55
6, 13.50, 9, 15.30
6, 13.50, 9, 15.30
6, 14.10, 9, 15.45
6, 15.90, 9, 15.90
6, 13.80, 9, 14.70
6, 15.00, 9, 13.65
6, 18.00, 9, 14.40
6, 15.30, 9, 15.75
6, 15.30, 9, 14.40
6, 18.30, 9, 12.45
6, 13.50, 9, 16.65
6, 17.40, 9, 14.25
6, 13.50, 9, 15.30
6, 13.20, 9, 14.55
6, 14.70, 9, 15.60
6, 11.70, 9, 17.55
6, 15.60, 9, 16.50
6, 19.50, 9, 10.05
7, 13.20, 9, 15.90
7, 19.15, 9, 13.45
7, 17.85, 9, 12.00
7, 14.65, 9, 15.70
7, 12.70, 9, 18.25
7, 15.35, 9, 14.30
7, 13.55, 9, 15.20
7, 14.85, 9, 16.65
7, 17.85, 9, 12.00
7, 16.25, 9, 13.85
7, 12.15, 9, 18.00
7, 13.95, 9, 17.10
7, 12.85, 9, 16.60
7, 17.15, 9, 13.40
7, 13.90, 9, 14.50
7, 14.65, 9, 15.70
7, 13.40, 9, 16.85
7, 17.15, 9, 13.40
7, 15.90, 9, 14.55
7, 14.80, 9, 14.05
7, 15.35, 9, 14.30
7, 17.35, 9, 14.35
7, 14.10, 9, 15.45
7, 11.75, 9, 16.10
7, 13.50, 9, 12.60
7, 17.30, 9, 11.75
7, 13.55, 9, 15.20
7, 14.85, 9, 16.65
7, 13.20, 9, 15.90
7, 16.45, 9, 14.80
7, 15.00, 9, 15.00
7, 15.35, 9, 14.30
7, 12.85, 9, 16.60
7, 12.65, 9, 15.65
7, 14.95, 9, 12.40
7, 17.70, 9, 13.65
7, 15.20, 9, 15.95
7, 13.00, 9, 14.95
7, 11.75, 9, 16.10
7, 20.00, 9, 10.40
7, 15.00, 9, 15.00
7, 18.25, 9, 13.90
7, 13.95, 9, 17.10
7, 13.90, 9, 14.50
7, 14.45, 9, 14.75
7, 16.25, 9, 13.85
7, 14.85, 9, 16.65
7, 15.35, 9, 14.30
7, 14.45, 9, 14.75
7, 16.25, 9, 13.85
7, 13.55, 9, 15.20
7, 18.25, 9, 13.90
7, 14.85, 9, 16.65
7, 12.85, 9, 16.60
7, 13.40, 9, 16.85
7, 14.60, 9, 13.10
7, 11.60, 9, 17.75
7, 14.05, 9, 12.85
7, 17.90, 9, 14.60
7, 15.40, 9, 16.90
7, 14.85, 9, 16.65
7, 11.25, 9, 18.45
7, 15.55, 9, 15.25
7, 11.95, 9, 17.05
7, 16.80, 9, 14.10
7, 12.80, 9, 14.00
7, 14.60, 9, 13.10
7, 21.10, 9, 10.90
7, 15.90, 9, 14.55
7, 16.40, 9, 12.20
7, 15.70, 9, 13.60
7, 13.20, 9, 15.90
7, 16.80, 9, 14.10
7, 13.75, 9, 16.15
7, 12.30, 9, 16.35
7, 13.90, 9, 14.50
7, 14.25, 9, 13.80
7, 15.70, 9, 13.60
7, 13.55, 9, 15.20
7, 17.70, 9, 13.65
7, 17.70, 9, 13.65
7, 17.00, 9, 15.05
7, 16.75, 9, 11.50
7, 13.40, 9, 16.85
7, 19.45, 9, 10.15
7, 18.75, 9, 11.55
7, 15.00, 9, 15.00
7, 13.95, 9, 17.10
7, 13.55, 9, 15.20
7, 15.35, 9, 14.30
7, 11.05, 9, 17.50
7, 14.30, 9, 16.40
7, 15.55, 9, 15.25
7, 15.90, 9, 14.55
7, 17.50, 9, 12.70
7, 13.55, 9, 15.20
7, 17.15, 9, 13.40
7, 15.15, 9, 13.35
7, 17.85, 9, 12.00
7, 17.15, 9, 13.40
8, 15.90, 9, 14.55
8, 14.50, 9, 14.65
8, 14.80, 9, 12.70
8, 12.10, 9, 19.45
8, 14.20, 9, 16.60
8, 16.70, 9, 12.95
8, 16.20, 9, 12.60
8, 14.20, 9, 16.60
8, 19.80, 9, 10.80
8, 18.20, 9, 14.00
8, 18.20, 9, 14.00
8, 12.80, 9, 16.70
8, 17.30, 9, 14.45
8, 18.70, 9, 14.35
8, 16.30, 9, 13.75
8, 17.70, 9, 13.65
8, 17.60, 9, 12.50
8, 13.60, 9, 15.10
8, 15.90, 9, 14.55
8, 11.90, 9, 17.15
8, 17.50, 9, 11.35
8, 12.40, 9, 17.50
8, 15.80, 9, 13.40
8, 17.10, 9, 12.15
8, 14.50, 9, 14.65
8, 12.90, 9, 17.85
8, 16.30, 9, 13.75
8, 12.50, 9, 18.65
8, 15.90, 9, 14.55
8, 17.60, 9, 12.50
8, 14.80, 9, 12.70
8, 12.80, 9, 16.70
8, 14.60, 9, 15.80
8, 11.50, 9, 17.95
8, 18.00, 9, 11.70
8, 16.40, 9, 14.90
8, 14.90, 9, 13.85
8, 17.70, 9, 13.65
8, 15.00, 9, 15.00
8, 14.90, 9, 13.85
8, 11.90, 9, 17.15
8, 14.80, 9, 12.70
8, 16.80, 9, 14.10
8, 13.40, 9, 18.20
8, 13.50, 9, 13.95
8, 17.50, 9, 11.35
8, 16.00, 9, 15.70
8, 15.90, 9, 14.55
8, 12.80, 9, 16.70
8, 18.60, 9, 13.20
8, 15.10, 9, 16.15
8, 11.90, 9, 17.15
8, 16.40, 9, 14.90
8, 14.90, 9, 13.85
8, 13.70, 9, 16.25
8, 12.80, 9, 16.70
8, 15.20, 9, 17.30
8, 16.70, 9, 12.95
8, 15.40, 9, 14.20
8, 14.40, 9, 13.50
8, 18.00, 9, 11.70
8, 14.60, 9, 15.80
8, 13.10, 9, 14.75
8, 16.40, 9, 14.90
8, 15.40, 9, 14.20
8, 16.70, 9, 12.95
8, 19.50, 9, 12.75
8, 15.30, 9, 13.05
8, 13.70, 9, 16.25
8, 18.90, 9, 11.25
8, 13.20, 9, 15.90
8, 17.50, 9, 16.75
8, 14.60, 9, 15.80
8, 13.30, 9, 17.05
8, 14.50, 9, 14.65
8, 15.90, 9, 14.55
8, 9.70, 9, 18.85
8, 14.00, 9, 14.30
8, 17.70, 9, 13.65
8, 14.60, 9, 15.80
8, 11.50, 9, 17.95
8, 11.90, 9, 17.15
8, 14.90, 9, 13.85
8, 17.70, 9, 13.65
8, 15.40, 9, 14.20
8, 15.90, 9, 14.55
8, 13.80, 9, 17.40
8, 17.10, 9, 12.15
8, 16.00, 9, 15.70
8, 19.40, 9, 11.60
8, 14.90, 9, 13.85
8, 16.40, 9, 14.90
8, 13.20, 9, 15.90
8, 15.00, 9, 15.00
8, 13.70, 9, 16.25
8, 19.50, 9, 12.75
8, 16.90, 9, 15.25
8, 13.30, 9, 17.05
8, 15.80, 9, 13.40
8, 16.10, 9, 16.85
9, 17.70, 9, 13.65
9, 17.70, 9, 10.95
9, 15.90, 9, 13.20
9, 16.80, 9, 10.05
9, 18.60, 9, 10.50
9, 18.15, 9, 11.40
9, 10.95, 9, 17.70
9, 15.45, 9, 14.10
9, 12.75, 9, 16.80
9, 15.00, 9, 16.35
9, 17.25, 9, 10.50
9, 13.65, 9, 15.00
9, 17.70, 9, 13.65
9, 12.30, 9, 16.35
9, 15.45, 9, 14.10
9, 14.10, 9, 12.75
9, 14.10, 9, 16.80
9, 16.35, 9, 12.30
9, 15.00, 9, 13.65
9, 14.10, 9, 15.45
9, 17.25, 9, 10.50
9, 10.95, 9, 17.70
9, 13.20, 9, 15.90
9, 10.05, 9, 19.50
9, 13.65, 9, 13.65
9, 19.05, 9, 10.95
9, 14.10, 9, 16.80
9, 12.75, 9, 19.50
9, 16.35, 9, 15.00
9, 16.80, 9, 14.10
9, 13.20, 9, 17.25
9, 15.00, 9, 15.00
9, 12.30, 9, 16.35
9, 15.45, 9, 14.10
9, 14.55, 9, 14.55
9, 10.95, 9, 16.35
9, 13.65, 9, 16.35
9, 14.55, 9, 13.20
9, 16.35, 9, 16.35
9, 14.10, 9, 15.45
9, 13.65, 9, 17.70
9, 12.75, 9, 15.45
9, 13.65, 9, 15.00
9, 18.15, 9, 12.75
9, 18.60, 9, 13.20
9, 14.55, 9, 17.25
9, 15.00, 9, 17.70
9, 17.25, 9, 13.20
9, 15.90, 9, 13.20
9, 14.55, 9, 15.90
9, 12.30, 9, 17.70
9, 14.55, 9, 13.20
9, 13.65, 9, 17.70
9, 20.85, 9, 7.35
9, 15.90, 9, 13.20
9, 15.00, 9, 13.65
9, 13.65, 9, 15.00
9, 15.45, 9, 14.10
9, 12.30, 9, 15.00
9, 10.05, 9, 18.15
9, 14.10, 9, 14.10
9, 14.10, 9, 18.15
9, 17.25, 9, 15.90
9, 11.85, 9, 21.30
9, 10.50, 9, 21.30
9, 13.65, 9, 12.30
9, 11.85, 9, 18.60
9, 9.60, 9, 20.40
9, 15.90, 9, 11.85
9, 12.30, 9, 15.00
9, 17.70, 9, 13.65
9, 13.20, 9, 15.90
9, 15.00, 9, 15.00
9, 13.20, 9, 17.25
9, 12.75, 9, 16.80
9, 15.90, 9, 14.55
9, 10.50, 9, 21.30
9, 16.35, 9, 12.30
9, 13.20, 9, 17.25
9, 15.00, 9, 17.70
9, 11.40, 9, 16.80
9, 16.80, 9, 12.75
9, 16.35, 9, 13.65
9, 13.65, 9, 16.35
9, 13.20, 9, 15.90
9, 14.10, 9, 15.45
9, 15.90, 9, 14.55
9, 22.20, 9, 10.05
9, 16.35, 9, 12.30
9, 10.50, 9, 17.25
9, 14.10, 9, 15.45
9, 15.45, 9, 16.80
9, 13.65, 9, 16.35
9, 15.00, 9, 13.65
9, 11.40, 9, 15.45
9, 11.40, 9, 19.50
9, 17.70, 9, 15.00
9, 15.45, 9, 14.10
9, 11.40, 9, 18.15
9, 13.20, 9, 15.90
10, 18.10, 9, 14.20
10, 15.80, 9, 16.10
10, 15.90, 9, 14.55
10, 12.30, 9, 16.35
10, 13.60, 9, 16.45
10, 14.90, 9, 16.55
10, 15.90, 9, 14.55
10, 15.10, 9, 13.45
10, 16.40, 9, 13.55
10, 12.30, 9, 16.35
10, 15.80, 9, 16.10
10, 13.60, 9, 16.45
10, 16.70, 9, 15.65
10, 17.00, 9, 11.00
10, 16.00, 9, 13.00
10, 17.40, 9, 11.55
10, 19.40, 9, 14.30
10, 19.70, 9, 9.65
10, 14.50, 9, 16.00
10, 17.30, 9, 13.10
10, 16.90, 9, 12.55
10, 15.10, 9, 13.45
10, 13.60, 9, 16.45
10, 10.40, 9, 18.80
10, 16.70, 9, 15.65
10, 15.00, 9, 15.00
10, 16.10, 9, 11.45
10, 15.70, 9, 17.65
10, 16.50, 9, 12.00
10, 16.00, 9, 13.00
10, 18.30, 9, 11.10
10, 16.50, 9, 12.00
10, 9.90, 9, 19.80
10, 14.10, 9, 15.45
10, 13.20, 9, 15.90
10, 11.50, 9, 15.25
10, 13.20, 9, 15.90
10, 16.80, 9, 14.10
10, 14.30, 9, 19.10
10, 16.40, 9, 13.55
10, 17.20, 9, 14.65
10, 20.20, 9, 8.65
10, 15.80, 9, 16.10
10, 15.40, 9, 15.55
10, 10.80, 9, 19.35
10, 17.30, 9, 13.10
10, 11.70, 9, 18.90
10, 16.30, 9, 15.10
10, 15.90, 9, 14.55
10, 12.70, 9, 16.90
10, 11.20, 9, 19.90
10, 16.40, 9, 13.55
10, 16.00, 9, 13.00
10, 17.80, 9, 12.10
10, 14.10, 9, 15.45
10, 15.10, 9, 13.45
10, 11.80, 9, 17.35
10, 15.50, 9, 14.00
10, 15.30, 9, 17.10
10, 15.80, 9, 16.10
10, 13.20, 9, 15.90
10, 17.30, 9, 13.10
10, 13.70, 9, 14.90
10, 17.10, 9, 16.20
10, 15.40, 9, 15.55
10, 14.70, 9, 12.90
10, 18.70, 9, 11.65
10, 10.40, 9, 18.80
10, 12.60, 9, 18.45
10, 19.10, 9, 12.20
10, 16.80, 9, 14.10
10, 15.00, 9, 15.00
10, 12.80, 9, 15.35
10, 13.80, 9, 13.35
10, 16.50, 9, 12.00
10, 15.40, 9, 15.55
10, 10.40, 9, 18.80
10, 17.60, 9, 15.20
10, 16.80, 9, 14.10
10, 16.90, 9, 12.55
10, 21.90, 9, 9.30
10, 18.70, 9, 11.65
10, 14.90, 9, 16.55
10, 17.30, 9, 13.10
10, 12.70, 9, 16.90
10, 14.20, 9, 13.90
10, 10.80, 9, 19.35
10, 14.50, 9, 16.00
10, 15.60, 9, 12.45
10, 15.10, 9, 13.45
10, 16.20, 9, 16.65
10, 16.00, 9, 13.00
10, 14.90, 9, 16.55
10, 12.80, 9, 15.35
10, 14.50, 9, 16.00
10, 14.70, 9, 12.90
10, 14.00, 9, 17.00
10, 15.00, 9, 15.00
10, 17.30, 9, 13.10
10, 18.70, 9, 11.65
0, 18.00, 10, 13.50
0, 17.00, 10, 14.00
0, 16.00, 10, 14.50
0, 11.00, 10, 17.00
0, 10.00, 10, 17.50
0, 14.00, 10, 15.50
0, 17.00, 10, 14.00
0, 15.00, 10, 15.00
0, 16.00, 10, 14.50
0, 14.00, 10, 15.50
0, 14.00, 10, 15.50
0, 11.00, 10, 17.00
0, 17.00, 10, 14.00
0, 15.00, 10, 15.00
0, 16.00, 10, 14.50
0, 16.00, 10, 14.50
0, 17.00, 10, 14.00
0, 15.00, 10, 15.00
0, 12.00, 10, 16.50
0, 17.00, 10, 14.00
0, 19.00, 10, 13.00
0, 18.00, 10, 13.50
0, 13.00, 10, 16.00
0, 11.00, 10, 17.00
0, 11.00, 10, 17.00
0, 13.00, 10, 16.00
0, 18.00, 10, 13.50
0, 12.00, 10, 16.50
0, 14.00, 10, 15.50
0, 14.00, 10, 15.50
0, 14.00, 10, 15.50
0, 17.00, 10, 14.00
0, 14.00, 10, 15.50
0, 18.00, 10, 13.50
0, 16.00, 10, 14.50
0, 17.00, 10, 14.00
0, 12.00, 10, 16.50
0, 12.00, 10, 16.50
0, 15.00, 10, 15.00
0, 16.00, 10, 14.50
0, 11.00, 10, 17.00
0, 11.00, 10, 17.00
0, 14.00, 10, 15.50
0, 16.00, 10, 14.50
0, 18.00, 10, 13.50
0, 11.00, 10, 17.00
0, 13.00, 10, 16.00
0, 14.00, 10, 15.50
0, 15.00, 10, 15.00
0, 17.00, 10, 14.00
0, 13.00, 10, 16.00
0, 17.00, 10, 14.00
0, 16.00, 10, 14.50
0, 12.00, 10, 16.50
0, 13.00, 10, 16.00
0, 13.00, 10, 16.00
0, 19.00, 10, 13.00
0, 13.00, 10, 16.00
0, 14.00, 10, 15.50
0, 14.00, 10, 15.50
0, 16.00, 10, 14.50
0, 14.00, 10, 15.50
0, 15.00, 10, 15.00
0, 21.00, 10, 12.00
0, 13.00, 10, 16.00
0, 21.00, 10, 12.00
0, 15.00, 10, 15.00
0, 12.00, 10, 16.50
0, 15.00, 10, 15.00
0, 15.00, 10, 15.00
0, 13.00, 10, 16.00
0, 17.00, 10, 14.00
0, 19.00, 10, 13.00
0, 11.00, 10, 17.00
0, 16.00, 10, 14.50
0, 14.00, 10, 15.50
0, 18.00, 10, 13.50
0, 11.00, 10, 17.00
0, 18.00, 10, 13.50
0, 13.00, 10, 16.00
0, 13.00, 10, 16.00
0, 15.00, 10, 15.00
0, 13.00, 10, 16.00
0, 14.00, 10, 15.50
0, 16.00, 10, 14.50
0, 15.00, 10, 15.00
0, 11.00, 10, 17.00
0, 17.00, 10, 14.00
0, 12.00, 10, 16.50
0, 12.00, 10, 16.50
0, 19.00, 10, 13.00
0, 17.00, 10, 14.00
0, 13.00, 10, 16.00
0, 13.00, 10, 16.00
0, 12.00, 10, 16.50
0, 13.00, 10, 16.00
0, 16.00, 10, 14.50
0, 14.00, 10, 15.50
0, 14.00, 10, 15.50
0, 16.00, 10, 14.50
1, 14.05, 10, 15.40
1, 17.85, 10, 13.80
1, 13.90, 10, 15.70
1, 13.00, 10, 16.00
1, 16.10, 10, 14.30
1, 11.05, 10, 16.90
1, 16.15, 10, 14.20
1, 15.85, 10, 14.80
1, 13.10, 10, 15.80
1, 11.90, 10, 16.70
1, 21.00, 10, 12.00
1, 15.05, 10, 14.90
1, 9.05, 10, 17.90
1, 14.90, 10, 15.20
1, 16.95, 10, 14.10
1, 12.90, 10, 16.20
1, 12.85, 10, 16.30
1, 16.85, 10, 14.30
1, 17.05, 10, 13.90
1, 16.15, 10, 14.20
1, 10.85, 10, 17.30
1, 11.05, 10, 16.90
1, 14.85, 10, 15.30
1, 13.85, 10, 15.80
1, 12.05, 10, 16.40
1, 15.95, 10, 14.60
1, 15.95, 10, 14.60
1, 17.10, 10, 13.80
1, 13.90, 10, 15.70
1, 13.95, 10, 15.60
1, 13.00, 10, 16.00
1, 16.05, 10, 14.40
1, 18.05, 10, 13.40
1, 17.10, 10, 13.80
1, 15.10, 10, 14.80
1, 17.05, 10, 13.90
1, 13.90, 10, 15.70
1, 14.95, 10, 15.10
1, 15.80, 10, 14.90
1, 15.95, 10, 14.60
1, 15.00, 10, 15.00
1, 14.95, 10, 15.10
1, 15.10, 10, 14.80
1, 21.00, 10, 12.00
1, 11.10, 10, 16.80
1, 15.95, 10, 14.60
1, 14.90, 10, 15.20
1, 10.90, 10, 17.20
1, 16.05, 10, 14.40
1, 15.80, 10, 14.90
1, 14.95, 10, 15.10
1, 11.90, 10, 16.70
1, 16.05, 10, 14.40
1, 13.80, 10, 15.90
1, 18.95, 10, 13.10
1, 14.95, 10, 15.10
1, 15.15, 10, 14.70
1, 13.00, 10, 16.00
1, 14.95, 10, 15.10
1, 18.15, 10, 13.20
1, 13.10, 10, 15.80
1, 13.85, 10, 15.80
1, 12.05, 10, 16.40
1, 17.95, 10, 13.60
1, 17.95, 10, 13.60
1, 17.15, 10, 13.70
1, 14.10, 10, 15.30
1, 14.00, 10, 15.50
1, 19.95, 10, 12.60
1, 13.00, 10, 16.00
1, 14.90, 10, 15.20
1, 16.05, 10, 14.40
1, 12.10, 10, 16.30
1, 15.90, 10, 14.70
1, 14.95, 10, 15.10
1, 13.10, 10, 15.80
1, 15.95, 10, 14.60
1, 13.25, 10, 15.50
1, 17.95, 10, 13.60
1, 18.90, 10, 13.20
1, 14.95, 10, 15.10
1, 13.05, 10, 15.90
1, 14.15, 10, 15.20
1, 15.05, 10, 14.90
1, 14.00, 10, 15.50
1, 18.95, 10, 13.10
1, 13.95, 10, 15.60
1, 11.80, 10, 16.90
1, 14.00, 10, 15.50
1, 18.90, 10, 13.20
1, 16.00, 10, 14.50
1, 18.80, 10, 13.40
1, 16.85, 10, 14.30
1, 11.00, 10, 17.00
1, 17.00, 10, 14.00
1, 15.00, 10, 15.00
1, 14.00, 10, 15.50
1, 15.10, 10, 14.80
1, 19.90, 10, 12.70
1, 13.95, 10, 15.60
2, 17.00, 10, 14.00
2, 19.20, 10, 12.60
2, 15.10, 10, 14.80
2, 20.90, 10, 12.20
2, 11.40, 10, 16.20
2, 16.80, 10, 14.40
2, 15.90, 10, 14.70
2, 16.20, 10, 14.10
2, 19.20, 10, 12.60
2, 13.20, 10, 15.60
2, 15.30, 10, 14.40
2, 16.00, 10, 14.50
2, 18.50, 10, 14.00
2, 13.10, 10, 15.80
2, 15.80, 10, 14.90
2, 14.60, 10, 15.80
2, 14.50, 10, 16.00
2, 14.30, 10, 14.90
2, 11.00, 10, 17.00
2, 13.80, 10, 15.90
2, 16.00, 10, 14.50
2, 14.10, 10, 15.30
2, 15.20, 10, 14.60
2, 13.80, 10, 15.90
2, 14.20, 10, 15.10
2, 18.20, 10, 13.10
2, 11.80, 10, 16.90
2, 12.80, 10, 16.40
2, 11.70, 10, 17.10
2, 17.90, 10, 13.70
2, 14.10, 10, 15.30
2, 12.10, 10, 16.30
2, 15.80, 10, 14.90
2, 17.30, 10, 13.40
2, 14.90, 10, 15.20
2, 14.40, 10, 16.20
2, 16.90, 10, 14.20
2, 17.30, 10, 13.40
2, 16.90, 10, 14.20
2, 13.50, 10, 15.00
2, 16.20, 10, 14.10
2, 16.00, 10, 14.50
2, 15.00, 10, 15.00
2, 15.80, 10, 14.90
2, 11.30, 10, 16.40
2, 13.10, 10, 15.80
2, 16.10, 10, 14.30
2, 12.20, 10, 16.10
2, 13.70, 10, 16.10
2, 13.60, 10, 16.30
2, 16.00, 10, 14.50
2, 12.90, 10, 16.20
2, 11.80, 10, 16.90
2, 14.00, 10, 15.50
2, 14.10, 10, 15.30
2, 13.90, 10, 15.70
2, 18.10, 10, 13.30
2, 13.20, 10, 15.60
2, 12.00, 10, 16.50
2, 14.60, 10, 14.30
2, 14.80, 10, 15.40
2, 14.00, 10, 15.50
2, 12.80, 10, 16.40
2, 13.40, 10, 15.20
2, 16.70, 10, 14.60
2, 15.90, 10, 14.70
2, 13.60, 10, 16.30
